"symbol","date","open","high","low","close","volume","adjusted"
"Soy",2018-04-10,1050,1064,1045,1050,171846,1050
"Soy",2018-04-11,1047.75,1058.75,1048,1047.75,171444,1047.75
"Soy",2018-04-12,1060.75,1061.5,1047.25,1060.75,121591,1060.75
"Soy",2018-04-13,1054.25,1067.25,1051.5,1054.25,186951,1054.25
"Soy",2018-04-16,1042,1058.75,1042.25,1042,118735,1042
"Soy",2018-04-17,1046,1049.25,1040,1046,101597,1046
"Soy",2018-04-18,1041.75,1052.5,1039,1041.75,81326,1041.75
"Soy",2018-04-19,1037.25,1044.75,1032.75,1037.25,94271,1037.25
"Soy",2018-04-20,1028.75,1038.5,1027.75,1028.75,95799,1028.75
"Soy",2018-04-23,1020.75,1033.25,1017.25,1020.75,74206,1020.75
"Soy",2018-04-24,1022.25,1026.25,1016.25,1022.25,72696,1022.25
"Soy",2018-04-25,1027.5,1033.25,1020.5,1027.5,90059,1027.5
"Soy",2018-04-26,1028,1034.5,1024,1028,68707,1028
"Soy",2018-04-27,1045,1046.75,1019,1045,79917,1045
"Soy",2018-04-30,1037.75,1056.5,1036.5,1037.75,64971,1037.75
"Soy",2018-05-01,1042.5,1044.5,1031.25,1042.5,10337,1042.5
"Soy",2018-05-02,1032.75,1041.25,1029.25,1032.75,6794,1032.75
"Soy",2018-05-03,1043.25,1038.75,1024.75,1043.25,5489,1043.25
"Soy",2018-05-04,1027.25,1039,1028.25,1027.25,3158,1027.25
"Soy",2018-05-07,1002.25,1025,1002.5,1002.25,1314,1002.25
"Soy",2018-05-08,1011.25,1011.75,1002.25,1011.25,1657,1011.25
"Soy",2018-05-09,1007.25,1011.75,1002.25,1007.25,784,1007.25
"Soy",2018-05-10,1013.25,1018,1007.25,1013.25,712,1013.25
"Soy",2018-05-11,994.75,1008.75,995,994.75,389,994.75
"Soy",2018-05-14,1013,1013.5,1007.25,1013,103,1013
"Soy",2018-05-15,1018.75,1025.25,1005.25,1018.75,131052,1018.75
"Soy",2018-05-16,999.75,1018.5,998.75,999.75,115400,999.75
"Soy",2018-05-17,995,1007.5,992.75,995,100892,995
"Soy",2018-05-18,998.5,1007.75,992.75,998.5,92145,998.5
"Soy",2018-05-21,1025.25,1027,1011.5,1025.25,122151,1025.25
"Soy",2018-05-22,1030.5,1036,1020.25,1030.5,147490,1030.5
"Soy",2018-05-23,1039.25,1039.75,1027.75,1039.25,106181,1039.25
"Soy",2018-05-24,1035.75,1050.75,1036.5,1035.75,90467,1035.75
"Soy",2018-05-25,1041.5,1044,1035.5,1041.5,122485,1041.5
"Soy",2018-05-29,1030.5,1049.5,1028,1030.5,79808,1030.5
"Soy",2018-05-30,1023,1031.75,1014.75,1023,128700,1023
"Soy",2018-05-31,1018.5,1030.75,1013.5,1018.5,134683,1018.5
"Soy",2018-06-01,1021.25,1026.5,1015,1021.25,103115,1021.25
"Soy",2018-06-04,1001.75,1014.5,1002.25,1001.75,99974,1001.75
"Soy",2018-06-05,1001.25,1006.75,997.25,1001.25,101111,1001.25
"Soy",2018-06-06,994.25,1008.25,994.5,994.25,127577,994.25
"Soy",2018-06-07,974.25,998.25,973,974.25,90708,974.25
"Soy",2018-06-08,969.25,976.25,962.5,969.25,173223,969.25
"Soy",2018-06-11,953.75,972.25,954.5,953.75,132153,953.75
"Soy",2018-06-12,954,963.25,952,954,136802,954
"Soy",2018-06-13,936,958.5,934.25,936,137200,936
"Soy",2018-06-14,927.25,937.75,924,927.25,188399,927.25
"Soy",2018-06-15,905.5,929.75,903,905.5,118204,905.5
"Soy",2018-06-18,908.5,914,897.25,908.5,169719,908.5
"Soy",2018-06-19,889,905.75,841.5,889,139697,889
"Soy",2018-06-20,889.5,896,877,889.5,196376,889.5
"Soy",2018-06-21,880.5,891.25,879.25,880.5,126765,880.5
"Soy",2018-06-22,894.5,896.25,878.75,894.5,99476,894.5
"Soy",2018-06-25,874.5,899,871.75,874.5,128481,874.5
"Soy",2018-06-26,867.25,881,862.5,867.25,89323,867.25
"Soy",2018-06-27,867.5,878,866,867.5,88854,867.5
"Soy",2018-06-28,861.25,869.5,859.5,861.25,87401,861.25
"Soy",2018-06-29,858.5,876.5,860.5,858.5,43758,858.5
"Soy",2018-07-02,848.5,862.5,845.75,848.5,11057,848.5
"Soy",2018-07-05,835.5,846,836.25,835.5,4639,835.5
"Soy",2018-07-06,874,869.25,834.5,874,3567,874
"Soy",2018-07-09,851.75,867.5,848.25,851.75,2510,851.75
"Soy",2018-07-10,852.25,860.25,847.5,852.25,1258,852.25
"Soy",2018-07-11,829.75,842.25,831.5,829.75,866,829.75
"Soy",2018-07-12,830,833.25,821.25,830,1166,830
"Soy",2018-07-13,814,831.5,810.75,814,154,814
"Soy",2018-07-16,829.5,838,810.5,829.5,23846,829.5
"Soy",2018-07-17,839.5,843.5,830,839.5,28635,839.5
"Soy",2018-07-18,842.25,847.5,834.75,842.25,37736,842.25
"Soy",2018-07-19,846,846,836.75,846,18546,846
"Soy",2018-07-20,849.75,853.25,841.25,849.75,26561,849.75
"Soy",2018-07-23,847.75,854.75,847.25,847.75,26319,847.75
"Soy",2018-07-24,858,862.75,842.5,858,31905,858
"Soy",2018-07-25,860.75,863,852,860.75,39163,860.75
"Soy",2018-07-26,861.25,881,860.5,861.25,33013,861.25
"Soy",2018-07-27,870.5,874,858.25,870.5,49688,870.5
"Soy",2018-07-30,875,881.25,871.25,875,47143,875
"Soy",2018-07-31,903.75,904.75,873.25,903.75,59118,903.75
"Soy",2018-08-01,886.75,898,884.75,886.75,15115,886.75
"Soy",2018-08-02,882.5,886.75,873.75,882.5,11347,882.5
"Soy",2018-08-03,886.25,883.25,870.5,886.25,4368,886.25
"Soy",2018-08-06,877.25,881,872.5,877.25,2608,877.25
"Soy",2018-08-07,889.25,891.25,883.25,889.25,1754,889.25
"Soy",2018-08-08,893.75,895.75,889.25,893.75,2138,893.75
"Soy",2018-08-09,887.75,890.5,888,887.75,1415,887.75
"Soy",2018-08-10,846,886.25,847.75,846,635,846
"Soy",2018-08-13,853.5,850.5,838,853.5,304,853.5
"Soy",2018-08-14,864.5,862.25,856.5,864.5,139,864.5
"Soy",2018-08-15,857.5,872.5,856.5,857.5,16365,857.5
"Soy",2018-08-16,885.5,888.25,854.5,885.5,10749,885.5
"Soy",2018-08-17,881.5,887.5,871,881.5,19406,881.5
"Soy",2018-08-20,881.75,896,881,881.75,19408,881.75
"Soy",2018-08-21,874.5,883.25,873.75,874.5,10658,874.5
"Soy",2018-08-22,858.25,873.75,859.5,858.25,18546,858.25
"Soy",2018-08-23,842,861.75,844,842,21139,842
"Soy",2018-08-24,842,848.5,841.5,842,19488,842
"Soy",2018-08-27,834.75,840,824.75,834.75,29279,834.75
"Soy",2018-08-28,820.5,836.5,821.25,820.5,29914,820.5
"Soy",2018-08-29,823.25,830.75,819.75,823.25,26658,823.25
"Soy",2018-08-30,819.5,831.5,817,819.5,24291,819.5
"Soy",2018-08-31,833,831,816,833,16391,833
"Soy",2018-09-04,832,838.75,826.25,832,6332,832
"Soy",2018-09-05,825.5,835.25,825.75,825.5,1583,825.5
"Soy",2018-09-06,826.75,829.75,824,826.75,822,826.75
"Soy",2018-09-07,832,833.25,824.25,832,571,832
"Soy",2018-09-10,833.5,838.25,832.25,833.5,402,833.5
"Soy",2018-09-11,820.25,836.75,821.75,820.25,173,820.25
"Soy",2018-09-12,829,828.5,811.5,829,351,829
"Soy",2018-09-13,822.75,833.25,824.25,822.75,644,822.75
"Soy",2018-09-14,821.5,823.5,821.5,821.5,64,821.5
"Soy",2018-09-17,823.5,829.75,821.5,823.5,70421,823.5
"Soy",2018-09-18,814,825.25,812.25,814,72673,814
"Soy",2018-09-19,830,829,813.25,830,94047,830
"Soy",2018-09-20,850.25,855,825.25,850.25,80961,850.25
"Soy",2018-09-21,847.25,849.75,841.25,847.25,163230,847.25
"Soy",2018-09-24,841,845.25,838.25,841,88697,841
"Soy",2018-09-25,845.75,858,837.25,845.75,74829,845.75
"Soy",2018-09-26,850,854,845.75,850,160953,850
"Soy",2018-09-27,855,859,846.5,855,89464,855
"Soy",2018-09-28,845.5,859.25,842,845.5,76059,845.5
"Soy",2018-10-01,857.75,864,843,857.75,143042,857.75
"Soy",2018-10-02,866,866,853,866,152163,866
"Soy",2018-10-03,861.5,870.25,860.5,861.5,117212,861.5
"Soy",2018-10-04,859.25,868.5,860,859.25,98123,859.25
"Soy",2018-10-05,869,868.75,851.5,869,102929,869
"Soy",2018-10-08,869.75,874.75,862.5,869.75,167588,869.75
"Soy",2018-10-09,863,872.5,859.25,863,123432,863
"Soy",2018-10-10,852.25,864.75,847.25,852.25,141122,852.25
"Soy",2018-10-11,858.25,864,847,858.25,135163,858.25
"Soy",2018-10-12,867.5,868,858.5,867.5,161159,867.5
"Soy",2018-10-15,891.5,889,863.5,891.5,85795,891.5
"Soy",2018-10-16,884.75,891.25,879.25,884.75,150598,884.75
"Soy",2018-10-17,885.75,889.75,882,885.75,106588,885.75
"Soy",2018-10-18,863.5,883.75,863,863.5,101638,863.5
"Soy",2018-10-19,856.75,866.25,857.25,856.75,125411,856.75
"Soy",2018-10-22,858.5,863,855.5,858.5,120379,858.5
"Soy",2018-10-23,857.5,862.75,851,857.5,124570,857.5
"Soy",2018-10-24,850.25,856.75,850,850.25,107486,850.25
"Soy",2018-10-25,841.75,851,840,841.75,187127,841.75
"Soy",2018-10-26,845,849.25,841,845,130130,845
"Soy",2018-10-29,839,852.5,837.25,839,120782,839
"Soy",2018-10-30,833.5,842,832.25,833.5,114907,833.5
"Soy",2018-10-31,839,842.25,831.75,839,107969,839
"Soy",2018-11-01,869,875,832.75,869,18050,869
"Soy",2018-11-02,875.25,888.5,866.5,875.25,17055,875.25
"Soy",2018-11-05,873,880,870,873,11996,873
"Soy",2018-11-06,872,875.5,866.75,872,7226,872
"Soy",2018-11-07,867.75,873.75,865,867.75,4267,867.75
"Soy",2018-11-08,867.5,871.25,853,867.5,4552,867.5
"Soy",2018-11-09,875.25,874.75,863.25,875.25,3663,875.25
"Soy",2018-11-12,871.75,874,868.25,871.75,3311,871.75
"Soy",2018-11-13,867.25,876.25,867.5,867.25,3178,867.25
"Soy",2018-11-14,870.5,875.25,869.25,870.5,2529,870.5
"Soy",2018-11-15,888.75,897.5,883.75,888.75,71293,888.75
"Soy",2018-11-16,892.25,894.75,881.75,892.25,87077,892.25
"Soy",2018-11-19,873.75,892.25,871.25,873.75,76599,873.75
"Soy",2018-11-20,881,885.75,870.5,881,95488,881
"Soy",2018-11-21,883,889,876,883,68069,883
"Soy",2018-11-26,862.25,883,857,862.25,35988,862.25
"Soy",2018-11-27,875.5,880,858.25,875.5,123317,875.5
"Soy",2018-11-28,890.5,895,874,890.5,98671,890.5
"Soy",2018-11-29,887.25,894.5,882.5,887.25,118516,887.25
"Soy",2018-11-30,894.75,896.5,886,894.75,91228,894.75
"Soy",2018-12-03,905.75,923.75,905,905.75,97858,905.75
"Soy",2018-12-04,911.75,913,899.5,911.75,178080,911.75
"Soy",2018-12-06,909.5,912.25,897,909.5,73440,909.5
"Soy",2018-12-07,916.75,918,907.5,916.75,127436,916.75
"Soy",2018-12-10,909.75,916.5,908.5,909.75,112608,909.75
"Soy",2018-12-11,915,917.25,906,915,109608,915
"Soy",2018-12-12,920,928,915.25,920,114414,920
"Soy",2018-12-13,907,920,905.25,907,121344,907
"Soy",2018-12-14,900.5,910,900.75,900.5,120802,900.5
"Soy",2018-12-17,904.75,909.25,900.25,904.75,93463,904.75
"Soy",2018-12-18,907.75,912.25,902.75,907.75,76021,907.75
"Soy",2018-12-19,900,909.75,899.25,900,91101,900
"Soy",2018-12-20,893.5,905.5,893.25,893.5,115946,893.5
"Soy",2018-12-21,884.75,894.75,883.5,884.75,95834,884.75
"Soy",2018-12-26,870,888.75,870,870,30790,870
"Soy",2018-12-27,869,876,867,869,56380,869
"Soy",2018-12-28,882.75,886.25,870,882.75,66899,882.75
"Soy",2018-12-31,882.5,889,879.25,882.5,46910,882.5
"Soy",2019-01-02,894.75,897.75,880.75,894.75,13220,894.75
"Soy",2019-01-03,900.25,900.5,892.25,900.25,8393,900.25
"Soy",2019-01-04,909.5,910,898.25,909.5,5149,909.5
"Soy",2019-01-07,912.25,915.75,909.5,912.25,6571,912.25
"Soy",2019-01-08,906.25,913,902.5,906.25,4350,906.25
"Soy",2019-01-09,911.5,913.75,905.25,911.5,3286,911.5
"Soy",2019-01-10,895.5,911.25,894.75,895.5,2759,895.5
"Soy",2019-01-11,899.25,901.25,897.25,899.25,1094,899.25
"Soy",2019-01-14,890.75,895.25,891,890.75,287,890.75
"Soy",2019-01-15,893.25,908,892.5,893.25,75988,893.25
"Soy",2019-01-16,894.5,900,891.25,894.5,107769,894.5
"Soy",2019-01-17,907.75,912,894.25,907.75,87043,907.75
"Soy",2019-01-18,916.75,920.25,905.75,916.75,103132,916.75
"Soy",2019-01-22,909.25,919.5,899.5,909.25,112894,909.25
"Soy",2019-01-23,915,918.25,910.5,915,126766,915
"Soy",2019-01-24,916,919.5,909.25,916,72124,916
"Soy",2019-01-25,925.25,923.75,913,925.25,85832,925.25
"Soy",2019-01-28,923.25,925,915.75,923.25,103755,923.25
"Soy",2019-01-29,919,922.25,916.75,919,69622,919
"Soy",2019-01-30,921,924,917.25,921,86953,921
"Soy",2019-01-31,915.25,926.75,913.25,915.25,68239,915.25
"Soy",2019-02-01,917.75,931.25,918,917.75,98081,917.75
"Soy",2019-02-04,918.5,923.75,915.5,918.5,168136,918.5
"Soy",2019-02-05,920.25,919.75,913.5,920.25,76590,920.25
"Soy",2019-02-06,921.75,922.5,917.5,921.75,83109,921.75
"Soy",2019-02-07,913.25,921.5,910.5,913.25,98810,913.25
"Soy",2019-02-08,914.5,918,908,914.5,120903,914.5
"Soy",2019-02-11,905,918.75,903.5,905,134648,905
"Soy",2019-02-12,917.5,919.75,905.5,917.5,124095,917.5
"Soy",2019-02-13,916.5,920,913.75,916.5,126536,916.5
"Soy",2019-02-14,903.5,918.25,903,903.5,87709,903.5
"Soy",2019-02-15,907.5,909.75,901.25,907.5,111538,907.5
"Soy",2019-02-19,900.75,911.25,894.75,900.75,113607,900.75
"Soy",2019-02-20,902.5,905,893.25,902.5,119260,902.5
"Soy",2019-02-21,911,916.75,900,911,132174,911
"Soy",2019-02-22,910.25,914.75,907.5,910.25,169207,910.25
"Soy",2019-02-25,911.75,921,910.25,911.75,127436,911.75
"Soy",2019-02-26,903.75,910.75,899,903.75,108509,903.75
"Soy",2019-02-27,903.5,910,900.75,903.5,88696,903.5
"Soy",2019-02-28,897.5,905.25,897,897.5,69356,897.5
"Soy",2019-03-01,899.25,905,888.25,899.25,13006,899.25
"Soy",2019-03-04,903.25,912.25,901.25,903.25,8373,903.25
"Soy",2019-03-05,901.25,904.75,896.75,901.25,4165,901.25
"Soy",2019-03-06,889.75,903.5,889.5,889.75,3339,889.75
"Soy",2019-03-07,890.75,893.75,887,890.75,2100,890.75
"Soy",2019-03-08,883.75,891.5,880,883.75,2606,883.75
"Soy",2019-03-11,877.75,884.5,878.5,877.75,1275,877.75
"Soy",2019-03-12,884.75,885,880.25,884.75,436,884.75
"Soy",2019-03-13,889,889,882.5,889,237,889
"Soy",2019-03-14,889.5,889.5,889.5,889.5,215,889.5
"Soy",2019-03-15,909.25,911,898.25,909.25,87983,909.25
"Soy",2019-03-18,905.75,911.5,901.75,905.75,97847,905.75
"Soy",2019-03-19,904,909.5,900.25,904,68441,904
"Soy",2019-03-20,906,906,899.25,906,78731,906
"Soy",2019-03-21,910.5,912,903.5,910.5,73221,910.5
"Soy",2019-03-22,903.75,912,903,903.75,79287,903.75
"Soy",2019-03-25,906.5,908.25,901.5,906.5,91931,906.5
"Soy",2019-03-26,900.75,907.5,899.5,900.75,62221,900.75
"Soy",2019-03-27,887.5,900.75,886,887.5,64159,887.5
"Soy",2019-03-28,889.5,891.75,886.5,889.5,108413,889.5
"Soy",2019-03-29,884.25,892.75,883,884.25,71399,884.25
"Soy",2019-04-01,895.5,899,883.75,895.5,96062,895.5
"Soy",2019-04-02,900,901.25,892.5,900,116288,900
"Soy",2019-04-03,898.75,903,894.75,898.75,78593,898.75
"Soy",2019-04-04,906.5,907.25,897,906.5,63617,906.5
"Soy",2019-04-05,899,904.75,896.25,899,112219,899
"Soy",2019-04-08,898.75,898.75,898.75,898.75,102769,898.75
"Soy",2019-04-09,898.75,902.25,894.75,898.75,113476,898.75
"Soy",2019-04-10,902,903.75,897.25,902,95488,902
"Soy",2019-04-11,895.25,904,893.5,895.25,110699,895.25
"Soy",2019-04-12,895.25,898.5,893.75,895.25,98642,895.25
"Soy",2019-04-15,898.75,902,894.75,898.75,82118,898.75
"Soy",2019-04-16,888,899,886.25,888,105410,888
"Soy",2019-04-17,879,890.5,878.75,879,115185,879
"Soy",2019-04-18,880.5,882,876.5,880.5,105530,880.5
"Soy",2019-04-22,877,883.25,876.25,877,77262,877
"Soy",2019-04-23,862,878.75,860.75,862,80529,862
"Soy",2019-04-24,855.25,865.25,855.25,855.25,168391,855.25
"Soy",2019-04-25,859.25,862.75,853.5,859.25,87642,859.25
"Soy",2019-04-26,853.75,859.75,853.5,853.75,124152,853.75
"Soy",2019-04-29,847.5,859.5,848.75,847.5,142904,847.5
"Soy",2019-04-30,841.25,851.25,838.5,841.25,81581,841.25
"Soy",2019-05-01,839.5,843,831.75,839.5,11508,839.5
"Soy",2019-05-02,830.5,840.5,829.75,830.5,9763,830.5
"Soy",2019-05-03,829.5,834.75,829,829.5,5556,829.5
"Soy",2019-05-06,817.5,819.75,804.5,817.5,3485,817.5
"Soy",2019-05-07,817.75,821.75,815,817.75,2686,817.75
"Soy",2019-05-08,814.25,820.25,812.75,814.25,2555,814.25
"Soy",2019-05-09,800.25,810.5,795.25,800.25,1990,800.25
"Soy",2019-05-10,797,804,795.25,797,680,797
"Soy",2019-05-13,791,790.5,780.5,791,712,791
"Soy",2019-05-14,817.75,822.75,810,817.75,369,817.75
"Soy",2019-05-15,835.5,848.25,827,835.5,167862,835.5
"Soy",2019-05-16,839.75,845,834,839.75,182209,839.75
"Soy",2019-05-17,821.75,841.75,822.25,821.75,106299,821.75
"Soy",2019-05-20,831.75,838.75,824.75,831.75,119427,831.75
"Soy",2019-05-21,822,846.5,819,822,113522,822
"Soy",2019-05-22,828.5,835,819,828.5,188028,828.5
"Soy",2019-05-23,821.5,834,817,821.5,124467,821.5
"Soy",2019-05-24,829.75,831.5,820,829.75,125848,829.75
"Soy",2019-05-28,856,858.25,837.5,856,94258,856
"Soy",2019-05-29,872,892.75,863.5,872,148619,872
"Soy",2019-05-30,889,888.5,863.5,889,216536,889
"Soy",2019-05-31,877.75,890.75,879.25,877.75,138936,877.75
"Soy",2019-06-03,879,886.5,873.5,879,120397,879
"Soy",2019-06-04,881.75,894.5,878.5,881.75,127513,881.75
"Soy",2019-06-05,869.75,882.75,869,869.75,146836,869.75
"Soy",2019-06-06,868.75,872.25,857.75,868.75,133437,868.75
"Soy",2019-06-07,856.25,871.5,855.25,856.25,115535,856.25
"Soy",2019-06-10,858.5,866,848.25,858.5,126250,858.5
"Soy",2019-06-11,859.25,863.5,850.25,859.25,109009,859.25
"Soy",2019-06-12,878,883.25,853.25,878,138285,878
"Soy",2019-06-13,888,888.75,877.75,888,168960,888
"Soy",2019-06-14,896.75,896.25,885.25,896.75,122373,896.75
"Soy",2019-06-17,912.75,914,900.75,912.75,131228,912.75
"Soy",2019-06-18,913.5,921.5,902.75,913.5,164353,913.5
"Soy",2019-06-19,903.25,913.5,901.5,903.25,154004,903.25
"Soy",2019-06-20,915.5,917.5,896.5,915.5,149148,915.5
"Soy",2019-06-21,902.75,917.25,904.75,902.75,147071,902.75
"Soy",2019-06-24,909,911.25,899.5,909,139463,909
"Soy",2019-06-25,903.5,917.75,900.5,903.5,110371,903.5
"Soy",2019-06-26,894.25,902,893.75,894.25,141144,894.25
"Soy",2019-06-27,887.75,898.25,883.5,887.75,108709,887.75
"Soy",2019-06-28,899.75,906,887.25,899.75,74477,899.75
"Soy",2019-07-01,885.5,910.75,885.75,885.5,16083,885.5
"Soy",2019-07-02,876.25,888.75,876.25,876.25,4732,876.25
"Soy",2019-07-05,872.25,884.75,871.75,872.25,3531,872.25
"Soy",2019-07-08,875.25,878.5,870,875.25,1991,875.25
"Soy",2019-07-09,882.75,881.25,870.75,882.75,1340,882.75
"Soy",2019-07-10,893,893,880.75,893,936,893
"Soy",2019-07-11,896.25,895,890.75,896.25,651,896.25
"Soy",2019-07-12,906.75,904.25,902.25,906.75,208,906.75
"Soy",2019-07-15,901.75,918,901,901.75,29186,901.75
"Soy",2019-07-16,887.75,900,885,887.75,26785,887.75
"Soy",2019-07-17,882.5,894.25,881.5,882.5,64645,882.5
"Soy",2019-07-18,881.25,885.75,875.5,881.25,32882,881.25
"Soy",2019-07-19,901.5,905.75,879.5,901.5,34663,901.5
"Soy",2019-07-22,888.25,904.25,887.5,888.25,53086,888.25
"Soy",2019-07-23,885.75,892.5,881,885.75,35788,885.75
"Soy",2019-07-24,891,895,883.75,891,25780,891
"Soy",2019-07-25,882.5,896,881,882.5,47514,882.5
"Soy",2019-07-26,883.25,890,881.75,883.25,42118,883.25
"Soy",2019-07-29,885.75,890.75,881.75,885.75,62234,885.75
"Soy",2019-07-30,878.75,887,871.5,878.75,74809,878.75
"Soy",2019-07-31,864,882,863.75,864,52783,864
"Soy",2019-08-01,847,863.75,842.25,847,10230,847
"Soy",2019-08-02,850.25,853.5,845.25,850.25,6821,850.25
"Soy",2019-08-05,850.25,854,837.25,850.25,4626,850.25
"Soy",2019-08-06,847.75,854,847,847.75,3186,847.75
"Soy",2019-08-07,848.75,848.25,844.25,848.75,2306,848.75
"Soy",2019-08-08,865,864.75,851.75,865,2532,865
"Soy",2019-08-09,873.75,875.25,866,873.75,2028,873.75
"Soy",2019-08-12,861.5,871,860,861.5,1592,861.5
"Soy",2019-08-13,872,876.75,871.25,872,324,872
"Soy",2019-08-14,861,869.5,867.75,861,145,861
"Soy",2019-08-15,858,872,857.75,858,21321,858
"Soy",2019-08-16,867.25,868,858.25,867.25,13755,867.25
"Soy",2019-08-19,854,865,852,854,14071,854
"Soy",2019-08-20,855.75,862,853,855.75,14187,855.75
"Soy",2019-08-21,860.5,864,854.25,860.5,14785,860.5
"Soy",2019-08-22,856,869.5,855.25,856,10768,856
"Soy",2019-08-23,843.25,859.25,842,843.25,18766,843.25
"Soy",2019-08-26,853.75,857.25,842,853.75,35504,853.75
"Soy",2019-08-27,846.25,852,843,846.25,39661,846.25
"Soy",2019-08-28,852.75,854.75,839.5,852.75,51663,852.75
"Soy",2019-08-29,856.25,860.5,852.5,856.25,41347,856.25
"Soy",2019-08-30,857,864.75,855,857,42036,857
"Soy",2019-09-03,856.5,856.25,848.75,856.5,6659,856.5
"Soy",2019-09-04,862.5,864,852.5,862.5,2239,862.5
"Soy",2019-09-05,849.75,864.5,846.75,849.75,2164,849.75
"Soy",2019-09-06,845,853.5,844.75,845,1293,845
"Soy",2019-09-09,845,847.75,839.75,845,657,845
"Soy",2019-09-10,859.25,860,845.5,859.25,617,859.25
"Soy",2019-09-11,854,854.75,851.5,854,465,854
"Soy",2019-09-12,883,879.25,862.75,883,648,883
"Soy",2019-09-13,884.75,890.25,888.5,884.75,198,884.75
"Soy",2019-09-16,900,904.75,894.25,900,103085,900
"Soy",2019-09-17,893.75,900,888.25,893.75,90735,893.75
"Soy",2019-09-18,888.75,897,886.75,888.75,91238,888.75
"Soy",2019-09-19,893,895,886.25,893,61671,893
"Soy",2019-09-20,882.75,893.5,880.75,882.75,88652,882.75
"Soy",2019-09-23,892.5,899.25,882.75,892.5,96181,892.5
"Soy",2019-09-24,894.25,899,890.5,894.25,121013,894.25
"Soy",2019-09-25,889.25,897.75,885.25,889.25,96225,889.25
"Soy",2019-09-26,888.5,895.5,886.75,888.5,99066,888.5
"Soy",2019-09-27,883,889.25,881.5,883,83062,883
"Soy",2019-09-30,906,906.75,883.75,906,67140,906
"Soy",2019-10-01,919.5,920,903.25,919.5,163353,919.5
"Soy",2019-10-02,913.75,918.75,911.75,913.75,182135,913.75
"Soy",2019-10-03,911.75,918.5,908,911.75,114727,911.75
"Soy",2019-10-04,916.25,921.25,909.5,916.25,109300,916.25
"Soy",2019-10-07,915.25,919.5,911.5,915.25,88001,915.25
"Soy",2019-10-08,920.5,923.75,910.5,920.5,131284,920.5
"Soy",2019-10-09,923.75,931.5,918.25,923.75,149426,923.75
"Soy",2019-10-10,923.5,934,918.75,923.5,165142,923.5
"Soy",2019-10-11,936,939.25,923.5,936,170687,936
"Soy",2019-10-14,940.5,945.5,930.5,940.5,180667,940.5
"Soy",2019-10-15,934,944.25,934.5,934,131889,934
"Soy",2019-10-16,928,938.75,927.5,928,129605,928
"Soy",2019-10-17,931.5,940.75,927.25,931.5,102683,931.5
"Soy",2019-10-18,934,938.5,930.5,934,119451,934
"Soy",2019-10-21,933.25,940,930.25,933.25,120202,933.25
"Soy",2019-10-22,934,945.25,931,934,132043,934
"Soy",2019-10-23,933.75,939,927.75,933.75,162322,933.75
"Soy",2019-10-24,933.25,939,932.75,933.25,183773,933.25
"Soy",2019-10-25,920.25,937.25,924,920.25,133429,920.25
"Soy",2019-10-28,920.75,926,920.25,920.75,190315,920.75
"Soy",2019-10-29,918.25,925.25,916,918.25,132478,918.25
"Soy",2019-10-30,916,921.5,916.25,916,147901,916
"Soy",2019-10-31,916.75,920.5,910.5,916.75,110262,916.75
"Soy",2019-11-01,924.25,926.5,915,924.25,14167,924.25
"Soy",2019-11-04,925.75,929.75,921,925.75,7099,925.75
"Soy",2019-11-05,921.75,928.75,920,921.75,1287,921.75
"Soy",2019-11-06,915,922.5,914.25,915,660,915
"Soy",2019-11-07,925,927,915,925,1583,925
"Soy",2019-11-08,919.5,926.75,915.75,919.5,793,919.5
"Soy",2019-11-11,905,917.25,904.25,905,610,905
"Soy",2019-11-12,905.75,909.25,905.25,905.75,798,905.75
"Soy",2019-11-13,902.5,909.25,903,902.5,158,902.5
"Soy",2019-11-14,900.25,901.75,900.5,900.25,342,900.25
"Soy",2019-11-15,918.25,923.5,915.25,918.25,88541,918.25
"Soy",2019-11-18,910.25,921.75,910,910.25,80816,910.25
"Soy",2019-11-19,911.5,917,910,911.5,83364,911.5
"Soy",2019-11-20,905,915.75,904.25,905,90805,905
"Soy",2019-11-21,901,909.25,900.5,901,118388,901
"Soy",2019-11-22,897,903.5,895.75,897,97029,897
"Soy",2019-11-25,892.5,902.5,892.5,892.5,84251,892.5
"Soy",2019-11-26,884.25,895,882.75,884.25,77560,884.25
"Soy",2019-11-27,882,887.5,882,882,104621,882
"Soy",2019-12-02,870.5,883,867.5,870.5,66997,870.5
"Soy",2019-12-03,871,875.75,868.25,871,125372,871
"Soy",2019-12-04,878,880,871.5,878,111142,878
"Soy",2019-12-05,884.25,888.75,877.25,884.25,102632,884.25
"Soy",2019-12-06,889.5,894,884.5,889.5,108171,889.5
"Soy",2019-12-09,897.25,903.5,889.75,897.25,159565,897.25
"Soy",2019-12-10,901.25,902.25,896.25,901.25,179217,901.25
"Soy",2019-12-11,893.5,902,892.5,893.5,100653,893.5
"Soy",2019-12-12,898.25,901.75,888.25,898.25,154948,898.25
"Soy",2019-12-13,907.5,917,901.5,907.5,129658,907.5
"Soy",2019-12-16,922,922.75,912.5,922,167011,922
"Soy",2019-12-17,928.75,931,920.25,928.75,108734,928.75
"Soy",2019-12-18,928.5,930,923,928.5,137658,928.5
"Soy",2019-12-19,924.5,929.25,921.25,924.5,98044,924.5
"Soy",2019-12-20,928.25,930,924,928.25,82259,928.25
"Soy",2019-12-23,934,937,927.5,934,88295,934
